ID,Make,Year of manufacture,Condition,Mileage,Engine Size,Fuel,Transmission,Price,Build,,,
1496,Hyundai,2011,Foreign Used,289790,4600,Petrol,Automatic,3150000.00,Not SUV,,,
1497,Mercedes-Benz,2010,Foreign Used,53401,3500,Petrol,Automatic,6310000.00,Not SUV,,,
1498,Toyota,2009,Nigerian Used,11582,3500,Petrol,AMT,4200000.00,SUV,,,
1499,Toyota,2008,Nigerian Used,105864,2400,Petrol,Automatic,2600000.00,Not SUV,,,
1500,Kia,2005,Foreign Used,200156,2900,Diesel,Automatic,2205000.00,Not SUV,,,
1501,Lexus,2006,Nigerian Used,214198,2500,Petrol,Automatic,2310000.00,Not SUV,,,
1502,Toyota,2005,Foreign Used,140590,2400,Petrol,Automatic,2808000.00,Not SUV,,,
1503,Kia,2010,Foreign Used,112196,2000,Petrol,Automatic,2940000.00,Not SUV,,,
1504,Infiniti,2008,Nigerian Used,357754,3500,Petrol,Automatic,2100000.00,Not SUV,,,
1506,Kia,2017,Foreign Used,47979,2400,Petrol,Automatic,6300000.00,Not SUV,,,
1507,Toyota,2010,Nigerian Used,222962,3500,Petrol,Automatic,2625000.00,Not SUV,,,
1508,Toyota,2010,Nigerian Used,188499,2500,Petrol,Automatic,3120000.00,Not SUV,,,
1509,Ford,2014,Nigerian Used,67462,1600,Petrol,Automatic,2205000.00,Not SUV,,,
1510,Kia,2015,Nigerian Used,62440,35000,Petrol,Automatic,7350000.00,SUV,,,
1511,Toyota,2007,Nigerian Used,333942,3500,Petrol,Automatic,2600000.00,Not SUV,,,
1512,Pontiac,2010,Nigerian Used,95122,1800,Petrol,Automatic,3255000.00,Not SUV,,,
1513,Toyota,2008,Nigerian Used,77035,2400,Petrol,Automatic,2500000.00,Not SUV,,,
1514,Toyota,2009,Nigerian Used,185182,1800,Petrol,Automatic,2835000.00,Not SUV,,,
1515,Kia,2010,Foreign Used,112196,2000,Petrol,Automatic,2940000.00,Not SUV,,,
1516,Kia,2017,Foreign Used,47979,2400,Petrol,Automatic,6300000.00,Not SUV,,,
1517,Lexus,2001,Nigerian Used,336469,3000,Petrol,Automatic,1680000.00,SUV,,,
1518,Lexus,2006,Nigerian Used,79526,3300,Petrol,Automatic,2100000.00,Not SUV,,,
1519,Toyota,2009,Nigerian Used,185182,1800,Petrol,Automatic,2835000.00,Not SUV,,,
1520,Toyota,2004,Nigerian Used,100399,3000,Petrol,Automatic,2184000.00,SUV,,,
1521,Ford,2014,Nigerian Used,67462,1600,Petrol,Automatic,2205000.00,Not SUV,,,
1523,Hyundai,2009,Foreign Used,113451,3300,Petrol,Automatic,2940000.00,SUV,,,
1524,Mazda,2006,Foreign Used,222788,2700,Petrol,Automatic,2415000.00,SUV,,,
1525,Lexus,2007,Nigerian Used,241931,3500,Petrol,Automatic,4888000.00,Not SUV,,,
1526,Hyundai,2013,Nigerian Used,98359,1800,Petrol,Automatic,3016000.00,Not SUV,,,
1527,Lexus,2005,Nigerian Used,268389,3000,Petrol,Automatic,2415000.00,Not SUV,,,
1528,Kia,2011,Nigerian Used,75459,1600,Petrol,Automatic,3675000.00,Not SUV,,,
1529,Mercedes-Benz,2010,Foreign Used,53401,3500,Petrol,Automatic,6310000.00,Not SUV,,,
1530,Toyota,1996,Nigerian Used,111185,2400,Petrol,Automatic,1837500.00,Not SUV,,,
1531,Toyota,2007,Nigerian Used,111237,2400,Petrol,Automatic,2100000.00,Not SUV,,,
1532,Lexus,2001,Nigerian Used,336469,3000,Petrol,Automatic,1680000.00,SUV,,,
1533,Mazda,2007,Foreign Used,322125,3500,Petrol,Automatic,4004000.00,SUV,,,
1534,Toyota,2011,Nigerian Used,104659,2700,Petrol,Automatic,4725000.00,SUV,,,
1535,Toyota,2017,Nigerian Used,8383,4000,Petrol,Automatic,34650000.00,SUV,,,
1536,Hyundai,2009,Foreign Used,113451,3300,Petrol,Automatic,2940000.00,SUV,,,
1537,Kia,2012,Nigerian Used,102168,2000,Petrol,Automatic,2625000.00,Not SUV,,,
1538,Mazda,2008,Nigerian Used,147971,3700,Petrol,Automatic,3328000.00,SUV,,,
1539,Mazda,2010,Foreign Used,340782,3700,Petrol,Automatic,4700000.00,SUV,,,
1540,Ford,2014,Nigerian Used,67462,1600,Petrol,Automatic,2205000.00,Not SUV,,,
1541,Lexus,2007,Nigerian Used,392106,3500,Petrol,Automatic,3045000.00,SUV,,,
1542,Toyota,2007,Nigerian Used,191305,2000,Petrol,Automatic,2310000.00,Not SUV,,,
1543,Land Rover,2006,Nigerian Used,232306,4400,Petrol,Automatic,2100000.00,SUV,,,
1544,Mazda,2010,Foreign Used,97408,35,Petrol,Automatic,4200000.00,SUV,,,
1546,Toyota,2003,Foreign Used,174261,2400,Petrol,Automatic,2520000.00,Not SUV,,,
1549,Toyota,2007,Foreign Used,120976,1800,Petrol,Automatic,3150000.00,Not SUV,,,
1550,Toyota,2003,Nigerian Used,138465,4700,Petrol,Automatic,2496000.00,SUV,,,
1551,Lexus,2006,Nigerian Used,369464,4300,Petrol,Automatic,2808000.00,Not SUV,,,
1552,Hyundai,2014,Nigerian Used,147705,2000,Petrol,Automatic,3255000.00,Not SUV,,,
1553,Hyundai,2007,Foreign Used,178427,3500,Petrol,Automatic,3588000.00,SUV,,,
1554,Mazda,2009,Nigerian Used,225215,2500,Petrol,Automatic,3255000.00,Not SUV,,,
1555,Toyota,2004,Nigerian Used,168851,4700,Petrol,Automatic,2100000.00,Not SUV,,,
1556,Kia,2011,Foreign Used,255053,2400,Petrol,Automatic,6300000.00,SUV,,,
1557,Toyota,2004,Nigerian Used,205052,1800,Petrol,Automatic,2080000.00,Not SUV,,,
1558,Dodge,2013,Foreign Used,159980,3600,Petrol,Automatic,6825000.00,Not SUV,,,
1559,Lexus,2006,Nigerian Used,176236,3500,Petrol,Automatic,2520000.00,Not SUV,,,
1560,Ford,2008,Foreign Used,468957,2200,Diesel,Manual,3675000.00,Not SUV,,,
1561,Toyota,2003,Nigerian Used,138465,4700,Petrol,Automatic,2496000.00,SUV,,,
1562,Toyota,2008,Nigerian Used,238846,2400,Petrol,Automatic,2835000.00,Not SUV,,,
1564,Toyota,2009,Nigerian Used,197338,1800,Petrol,Automatic,2704000.00,Not SUV,,,
1566,Nissan,2013,Nigerian Used,73259,1800,Petrol,Automatic,2520000.00,Not SUV,,,
1567,Changan,2020,Nigerian Used,56833,1400,Electric,Automatic,8400000.00,Not SUV,,,
1568,Lexus,2004,Nigerian Used,261065,3000,Petrol,Automatic,2730000.00,SUV,,,
1569,Mazda,2010,Foreign Used,97408,35,Petrol,Automatic,4200000.00,SUV,,,
1570,Toyota,2007,Nigerian Used,149913,3500,Petrol,Automatic,2392000.00,Not SUV,,,
1571,Ford,2010,Foreign Used,178744,2500,Petrol,Automatic,2310000.00,Not SUV,,,
1572,Mazda,2009,Nigerian Used,225215,2500,Petrol,Automatic,3255000.00,Not SUV,,,
1573,Lexus,2013,Nigerian Used,89456,3500,Petrol,Automatic,8400000.00,SUV,,,
1574,Mazda,2007,Foreign Used,281661,3500,Petrol,Automatic,3045000.00,Not SUV,,,
1575,Toyota,2009,Nigerian Used,231068,2400,Petrol,Automatic,3120000.00,Not SUV,,,
1576,Kia,2011,Foreign Used,255053,2400,Petrol,Automatic,6300000.00,SUV,,,
1578,Toyota,2007,Foreign Used,154034,1800,Petrol,Automatic,3150000.00,Not SUV,,,
1579,Mazda,2014,Foreign Used,82730,2500,Petrol,Automatic,6825000.00,SUV,,,
1580,Toyota,2007,Nigerian Used,273815,3500,Petrol,Automatic,2100000.00,Not SUV,,,
1581,Toyota,2009,Nigerian Used,104556,1800,Petrol,Automatic,2415000.00,Not SUV,,,
1582,Toyota,2009,Nigerian Used,123694,2400,Petrol,Automatic,2100000.00,Not SUV,,,
1584,Toyota,2006,Nigerian Used,244183,3500,Petrol,Automatic,2100000.00,Not SUV,,,
1585,Toyota,2009,Nigerian Used,98680,1800,Petrol,Automatic,3120000.00,Not SUV,,,
1586,Toyota,2004,Nigerian Used,205052,1800,Petrol,Automatic,2080000.00,Not SUV,,,
1587,Lexus,2007,Nigerian Used,320448,3500,Petrol,Automatic,3150000.00,Not SUV,,,
1588,Mazda,2008,Foreign Used,129518,3500,Petrol,Automatic,3360000.00,SUV,,,
1589,Lexus,2006,Nigerian Used,176236,3500,Petrol,Automatic,2520000.00,Not SUV,,,
1590,Toyota,2010,Nigerian Used,165453,2700,Petrol,Automatic,4725000.00,Not SUV,,,
1591,Toyota,2009,Nigerian Used,223476,2400,Petrol,Automatic,2415000.00,Not SUV,,,
1592,Mazda,2007,Foreign Used,322125,3500,Petrol,Automatic,4004000.00,SUV,,,
1593,Hyundai,2011,Nigerian Used,107347,2400,Petrol,Automatic,3150000.00,SUV,,,
1594,Toyota,2007,Nigerian Used,226971,2400,Petrol,Automatic,2415000.00,Not SUV,,,
1595,Toyota,2007,Nigerian Used,191305,2000,Petrol,Automatic,2310000.00,Not SUV,,,
1596,Lexus,2009,Foreign Used,127446,3500,Petrol,Automatic,4200000.00,SUV,,,
1597,Toyota,2008,Nigerian Used,104417,3500,Petrol,Automatic,6136000.00,SUV,,,
1598,Mercedes-Benz,2006,Nigerian Used,104613,5000,Petrol,Automatic,3640000.00,SUV,,,
1599,Toyota,2006,Nigerian Used,92498,2500,Petrol,Automatic,2625000.00,SUV,,,
1600,Lexus,2008,Nigerian Used,269685,3500,Petrol,Automatic,2940000.00,Not SUV,,,
1601,Kia,2012,Nigerian Used,102168,2000,Petrol,Automatic,2625000.00,Not SUV,,,
1602,Toyota,2014,Nigerian Used,151900,2500,Petrol,Automatic,4042500.00,Not SUV,,,
1603,Toyota,2011,Foreign Used,68605,1800,Petrol,Automatic,4368000.00,Not SUV,,,
1605,Acura,2004,Nigerian Used,231349,3500,Petrol,Automatic,2402400.00,SUV,,,
1606,Honda,2013,Foreign Used,258863,2400,Petrol,Automatic,6500000.00,Not SUV,,,
1607,Toyota,2008,Nigerian Used,77035,2400,Petrol,Automatic,2500000.00,Not SUV,,,
1608,Toyota,2009,Nigerian Used,231068,2400,Petrol,Automatic,3120000.00,Not SUV,,,
1609,Toyota,2009,Nigerian Used,102826,2400,Petrol,Automatic,2912000.00,Not SUV,,,
1610,Toyota,2006,Nigerian Used,92498,2500,Petrol,Automatic,2625000.00,SUV,,,
1611,Toyota,2007,Nigerian Used,89114,2000,Petrol,Automatic,2415000.00,SUV,,,
1612,Toyota,2004,Nigerian Used,455552,2000,Petrol,Automatic,2080000.00,SUV,,,
1613,Lexus,2006,Nigerian Used,214198,2500,Petrol,Automatic,2310000.00,Not SUV,,,
1614,Mazda,2010,Foreign Used,236399,3700,Petrol,Automatic,4500000.00,SUV,,,
1615,Toyota,2006,Nigerian Used,145601,3300,Petrol,Automatic,2652000.00,Not SUV,,,
1616,Toyota,2011,Foreign Used,68605,1800,Petrol,Automatic,4368000.00,Not SUV,,,
1617,Toyota,2006,Nigerian Used,171890,3500,Petrol,Automatic,2496000.00,Not SUV,,,
1618,Mercedes-Benz,2006,Nigerian Used,59225,3500,Petrol,Automatic,3360000.00,SUV,,,
1619,Toyota,2009,Nigerian Used,11582,3500,Petrol,AMT,4200000.00,SUV,,,
1620,Toyota,2010,Foreign Used,210366,2500,Petrol,Automatic,5616000.00,SUV,,,
1621,Toyota,2010,Nigerian Used,189739,2500,Petrol,Automatic,3432000.00,Not SUV,,,
1622,Lincoln,2009,Foreign Used,119687,3500,Petrol,Automatic,6090000.00,SUV,,,
1624,Mercedes-Benz,2008,Nigerian Used,151790,3000,Petrol,Automatic,3150000.00,Not SUV,,,
1625,Lexus,2007,Nigerian Used,178350,3500,Petrol,Automatic,2835000.00,Not SUV,,,
1626,Acura,2004,Nigerian Used,163082,3500,Petrol,Automatic,1560000.00,Not SUV,,,
1627,Lexus,2007,Nigerian Used,171560,3500,Petrol,Automatic,2625000.00,Not SUV,,,
1628,Toyota,2009,Nigerian Used,168947,1800,Petrol,Automatic,3328000.00,Not SUV,,,
1629,Mazda,2007,Nigerian Used,131038,23000,Petrol,Automatic,2600000.00,SUV,,,
1630,Toyota,2012,Nigerian Used,145064,2500,Petrol,Automatic,4368000.00,Not SUV,,,
1633,Chrysler,2005,Nigerian Used,248802,5700,Petrol,Automatic,2625000.00,Not SUV,,,
1634,Mazda,2008,Foreign Used,284391,3700,Petrol,Automatic,3990000.00,SUV,,,
1635,Mercedes-Benz,2006,Nigerian Used,104613,5000,Petrol,Automatic,3640000.00,SUV,,,
1636,Toyota,2004,Foreign Used,235467,2400,Petrol,Automatic,2520000.00,Not SUV,,,
1637,Kia,2009,Foreign Used,231640,3800,Petrol,Automatic,4305000.00,SUV,,,
1638,Infiniti,2008,Nigerian Used,168262,3500,Petrol,Automatic,1575000.00,SUV,,,
1639,Toyota,2007,Nigerian Used,88742,3500,Petrol,Automatic,1995000.00,Not SUV,,,
1640,Kia,2011,Nigerian Used,125110,1600,Petrol,Automatic,3675000.00,SUV,,,
1641,Ford,2011,Nigerian Used,273106,3000,Petrol,Automatic,2310000.00,SUV,,,
1642,Honda,2009,Foreign Used,511741,3500,Petrol,Automatic,4725000.00,SUV,,,
1643,Toyota,2007,Foreign Used,100605,3500,Petrol,Automatic,2415000.00,Not SUV,,,
1644,Chevrolet,2010,Foreign Used,165454,2200,Petrol,Automatic,1995000.00,Not SUV,,,
1645,Mazda,2008,Nigerian Used,263513,3700,Petrol,Automatic,2912000.00,SUV,,,
1646,Lexus,2010,Foreign Used,127721,3500,Petrol,Automatic,3675000.00,Not SUV,,,
1647,Mazda,2007,Nigerian Used,160611,3500,Petrol,Automatic,3150000.00,SUV,,,
1648,Toyota,2005,Nigerian Used,213683,2400,Petrol,Automatic,1575000.00,Not SUV,,,
1649,Lexus,2006,Nigerian Used,79526,3300,Petrol,Automatic,2100000.00,Not SUV,,,
1650,Mercedes-Benz,2012,Nigerian Used,120467,3500,Petrol,Automatic,4200000.00,Not SUV,,,
1651,Toyota,2012,Nigerian Used,180350,1800,Petrol,Automatic,2940000.00,Not SUV,,,
1652,Toyota,2006,Nigerian Used,171890,3500,Petrol,Automatic,2496000.00,Not SUV,,,
1654,Mercedes-Benz,2008,Foreign Used,117859,3500,Petrol,Automatic,5250000.00,Not SUV,,,
1655,Toyota,2003,Nigerian Used,112583,3000,Petrol,Automatic,2100000.00,SUV,,,
1656,Honda,2007,Foreign Used,494286,1500,Petrol,Automatic,2467500.00,Not SUV,,,
1657,Acura,2004,Nigerian Used,231349,3500,Petrol,Automatic,2402400.00,SUV,,,
1658,Toyota,2005,Nigerian Used,270932,3300,Petrol,Automatic,2600000.00,Not SUV,,,
1659,Toyota,2009,Nigerian Used,102826,2400,Petrol,Automatic,2912000.00,Not SUV,,,
1660,Mazda,2010,Foreign Used,150378,2500,Petrol,Automatic,3150000.00,Not SUV,,,
1662,Mazda,2010,Nigerian Used,116506,3700,Petrol,Automatic,3465000.00,SUV,,,
1663,Kia,2011,Nigerian Used,73402,2400,Petrol,Automatic,3255000.00,SUV,,,
1665,Kia,2011,Nigerian Used,73402,2400,Petrol,Automatic,3255000.00,SUV,,,
1666,Lexus,2007,Nigerian Used,178350,3500,Petrol,Automatic,2835000.00,Not SUV,,,
1667,Toyota,2009,Nigerian Used,186272,2400,Petrol,Automatic,2310000.00,Not SUV,,,
1668,Toyota,2013,Foreign Used,171738,1800,Petrol,Automatic,4935000.00,Not SUV,,,
1669,Toyota,2007,Nigerian Used,273815,3500,Petrol,Automatic,2100000.00,Not SUV,,,
1670,Hyundai,2011,Nigerian Used,104500,2000,Petrol,Automatic,2257500.00,SUV,,,
1673,Toyota,2006,Foreign Used,319745,3300,Petrol,Automatic,3517500.00,SUV,,,
1674,Acura,2005,Nigerian Used,309945,3500,Petrol,Automatic,1716000.00,SUV,,,
1676,Lexus,2007,Nigerian Used,171560,3500,Petrol,Automatic,2625000.00,Not SUV,,,
1677,Nissan,2008,Nigerian Used,121104,5600,Petrol,Automatic,3675000.00,Not SUV,,,
1678,Toyota,2012,Foreign Used,105005,1800,Petrol,Automatic,4888000.00,Not SUV,,,
1679,Toyota,2004,Nigerian Used,365526,2400,Petrol,Automatic,1575000.00,Not SUV,,,
1680,Kia,2008,Foreign Used,143438,2000,Petrol,Automatic,3570000.00,SUV,,,
1681,Toyota,2009,Nigerian Used,104556,1800,Petrol,Automatic,2415000.00,Not SUV,,,
1682,Ford,2008,Foreign Used,468957,2200,Diesel,Manual,3675000.00,Not SUV,,,
1683,Toyota,2008,Nigerian Used,152660,3500,Petrol,Automatic,2415000.00,SUV,,,
1684,Ford,2009,Nigerian Used,103814,3500,Petrol,Automatic,2100000.00,SUV,,,
1685,Mazda,2005,Foreign Used,168057,2400,Petrol,Manual,2100000.00,Not SUV,,,
1687,Hyundai,2015,Nigerian Used,86603,1600,Petrol,Automatic,4725000.00,Not SUV,,,
1688,Toyota,2005,Foreign Used,303093,2000,Petrol,Automatic,2625000.00,Not SUV,,,
1689,Hyundai,2009,Foreign Used,33022,3800,Petrol,Automatic,6825000.00,Not SUV,,,
1691,Mercedes-Benz,2010,Nigerian Used,87147,3500,Petrol,Automatic,7280000.00,SUV,,,
1693,Mercedes-Benz,2009,Nigerian Used,189850,3500,Petrol,Automatic,5200000.00,Not SUV,,,
1695,Toyota,2005,Nigerian Used,66653,2500,Petrol,Automatic,1976000.00,SUV,,,
1696,Mazda,2010,Foreign Used,236399,3700,Petrol,Automatic,4500000.00,SUV,,,
1698,Chevrolet,2014,Foreign Used,200051,1400,Petrol,Automatic,2205000.00,Not SUV,,,
1699,Toyota,2011,Nigerian Used,69658,2400,Petrol,Automatic,4095000.00,SUV,,,
1700,Mazda,2011,Foreign Used,162660,3000,Petrol,Automatic,3990000.00,SUV,,,
1701,Toyota,2009,Nigerian Used,145302,1800,Petrol,Automatic,2600000.00,Not SUV,,,
1702,Toyota,2004,Nigerian Used,220918,2400,Petrol,Automatic,1872000.00,Not SUV,,,
1703,Dodge,2013,Foreign Used,159980,3600,Petrol,Automatic,6825000.00,Not SUV,,,
1705,Toyota,2011,Foreign Used,63231,1800,Petrol,Automatic,3780000.00,Not SUV,,,
1706,Mazda,2011,Foreign Used,208901,2000,Petrol,Automatic,2310000.00,Not SUV,,,
1707,Nissan,2008,Nigerian Used,121104,5600,Petrol,Automatic,3675000.00,Not SUV,,,
1708,Kia,2013,Nigerian Used,110516,2000,Petrol,Automatic,4368000.00,Not SUV,,,
1709,Hyundai,2009,Foreign Used,33022,3800,Petrol,Automatic,6825000.00,Not SUV,,,
1711,Toyota,2000,Nigerian Used,322133,3000,Petrol,Automatic,1976000.00,Not SUV,,,
1712,Kia,2005,Nigerian Used,83514,3500,Petrol,Automatic,9975000.00,Not SUV,,,
1714,Lexus,2004,Nigerian Used,261065,3000,Petrol,Automatic,2730000.00,SUV,,,
1715,Toyota,2010,Nigerian Used,148309,2400,Petrol,Automatic,4160000.00,Not SUV,,,
1716,Mazda,2010,Foreign Used,150378,2500,Petrol,Automatic,3150000.00,Not SUV,,,
1717,Toyota,2008,Nigerian Used,287183,2400,Hybrid,Automatic,2704000.00,Not SUV,,,
1720,Lexus,2003,Nigerian Used,240470,3300,Petrol,Automatic,1785000.00,Not SUV,,,
1721,Toyota,2007,Nigerian Used,188149,2400,Petrol,Automatic,2310000.00,Not SUV,,,
1722,Lexus,2004,Nigerian Used,298934,3300,Petrol,Automatic,2600000.00,Not SUV,,,
1724,Toyota,2009,Nigerian Used,107036,35000,Petrol,Automatic,2496000.00,Not SUV,,,
1725,Kia,2015,Nigerian Used,96648,2000,Petrol,Automatic,8400000.00,SUV,,,
1726,Toyota,2005,Nigerian Used,270932,3300,Petrol,Automatic,2600000.00,Not SUV,,,
1727,Toyota,2006,Nigerian Used,303795,2400,Petrol,Automatic,2625000.00,SUV,,,
1728,Toyota,2008,Foreign Used,91982,3500,Petrol,Automatic,2835000.00,Not SUV,,,
1729,Toyota,2007,Nigerian Used,97855,2400,Petrol,Automatic,2500000.00,Not SUV,,,
1730,Toyota,2007,Foreign Used,201452,1800,Petrol,Automatic,2860000.00,Not SUV,,,
1731,Honda,2015,Foreign Used,147874,2400,Petrol,Automatic,6300000.00,Not SUV,,,
1732,Toyota,2020,Nigerian Used,13668,3500,Petrol,Automatic,39900000.00,SUV,,,
1733,Honda,2011,Foreign Used,3621,3500,Petrol,Automatic,6240000.00,SUV,,,
1734,Pontiac,2009,Foreign Used,104913,2000,Petrol,Automatic,3744000.00,Not SUV,,,
1736,Mercedes-Benz,2010,Foreign Used,125289,33,Petrol,Automatic,5145000.00,Not SUV,,,
1737,Toyota,2008,Foreign Used,315910,1800,Petrol,Automatic,2887500.00,Not SUV,,,
1738,Mercedes-Benz,2006,Nigerian Used,96521,3500,Petrol,Automatic,3640000.00,SUV,,,
1740,Toyota,2007,Foreign Used,312351,1800,Petrol,Automatic,2992500.00,Not SUV,,,
1741,Mercedes-Benz,2008,Nigerian Used,151790,3000,Petrol,Automatic,3150000.00,Not SUV,,,
1742,Acura,2004,Nigerian Used,163082,3500,Petrol,Automatic,1560000.00,Not SUV,,,
1743,Honda,2007,Foreign Used,283271,3500,Petrol,Automatic,3150000.00,SUV,,,
1745,Chevrolet,2007,Nigerian Used,189761,2500,Petrol,Automatic,2835000.00,Not SUV,,,
1746,Toyota,2005,Foreign Used,105443,1800,Petrol,Automatic,3068000.00,Not SUV,,,
1747,Acura,2010,Nigerian Used,141652,3500,Petrol,Automatic,3328000.00,Not SUV,,,
1748,Jaguar,2004,Nigerian Used,159638,3000,Petrol,Automatic,1575000.00,Not SUV,,,
1749,Honda,2011,Foreign Used,110508,3500,Petrol,Automatic,3675000.00,Not SUV,,,
1750,Toyota,2005,Nigerian Used,66653,2500,Petrol,Automatic,1976000.00,SUV,,,
1751,Toyota,2004,Nigerian Used,455708,2400,Petrol,Automatic,2912000.00,Not SUV,,,
1753,Toyota,2008,Nigerian Used,203523,1800,Petrol,Automatic,2600000.00,Not SUV,,,
1755,Toyota,2009,Nigerian Used,171431,1800,Petrol,Automatic,2310000.00,Not SUV,,,
1756,Toyota,2006,Foreign Used,261877,1800,Petrol,Automatic,3120000.00,Not SUV,,,
1757,Toyota,2008,Foreign Used,12500,3500,Petrol,Automatic,2940000.00,SUV,,,
1758,Toyota,2002,Nigerian Used,107954,3000,Petrol,Automatic,1575000.00,SUV,,,
1759,Lexus,2004,Nigerian Used,16767,3300,Petrol,Automatic,2730000.00,SUV,,,
1760,Toyota,2004,Foreign Used,235467,2400,Petrol,Automatic,2520000.00,Not SUV,,,
1761,Toyota,2006,Nigerian Used,145601,3300,Petrol,Automatic,2652000.00,Not SUV,,,
1762,Toyota,2009,Nigerian Used,107036,35000,Petrol,Automatic,2496000.00,Not SUV,,,
1763,Honda,2016,Nigerian Used,142904,3500,Petrol,Automatic,10500000.00,SUV,,,
1764,Lexus,2008,Nigerian Used,112068,3500,Petrol,Automatic,2625000.00,Not SUV,,,
1765,Mercedes-Benz,2006,Nigerian Used,96521,3500,Petrol,Automatic,3640000.00,SUV,,,
1767,Toyota,2007,Nigerian Used,188149,2400,Petrol,Automatic,2310000.00,Not SUV,,,
1768,Land Rover,2010,Nigerian Used,269558,5000,Petrol,Automatic,2730000.00,SUV,,,
1769,Mazda,2007,Foreign Used,180255,2300,Petrol,Automatic,2940000.00,SUV,,,
1771,Lexus,2004,Nigerian Used,16767,3300,Petrol,Automatic,2730000.00,SUV,,,
1772,Toyota,2006,Foreign Used,261877,1800,Petrol,Automatic,3120000.00,Not SUV,,,
1773,Toyota,2007,Foreign Used,170049,1600,Petrol,Automatic,3432000.00,Not SUV,,,
1774,Mercedes-Benz,2012,Nigerian Used,164332,3500,Petrol,Automatic,6240000.00,SUV,,,
1775,Honda,2007,Foreign Used,182702,3500,Petrol,Automatic,3150000.00,SUV,,,
1776,Ford,2013,Foreign Used,126077,3500,Petrol,Automatic,2625000.00,SUV,,,
1777,Toyota,2009,Foreign Used,122265,2400,Petrol,Automatic,4056000.00,Not SUV,,,
1778,Chevrolet,2014,Foreign Used,200051,1400,Petrol,Automatic,2205000.00,Not SUV,,,
1779,Honda,2007,Foreign Used,405706,3500,Petrol,Automatic,3250000.00,SUV,,,
1780,Toyota,2009,Nigerian Used,147328,1800,Petrol,Automatic,2205000.00,Not SUV,,,
1781,Toyota,2002,Foreign Used,210885,2400,Petrol,Automatic,2205000.00,Not SUV,,,
1782,Honda,2016,Nigerian Used,142904,3500,Petrol,Automatic,10500000.00,SUV,,,
1783,Lexus,2017,Foreign Used,59838,4600,Petrol,Automatic,27300000.00,SUV,,,
1784,Toyota,2008,Nigerian Used,68836,2400,Petrol,Automatic,2600000.00,Not SUV,,,
1785,Toyota,2004,Nigerian Used,455708,2400,Petrol,Automatic,2912000.00,Not SUV,,,
1786,Honda,2011,Foreign Used,3621,3500,Petrol,Automatic,6240000.00,SUV,,,
1787,Lexus,2007,Nigerian Used,269670,3500,Petrol,Automatic,2100000.00,Not SUV,,,
1788,Infiniti,2002,Nigerian Used,286114,3500,Petrol,Automatic,1456000.00,SUV,,,
1791,Mazda,2009,Nigerian Used,308351,3700,Petrol,Automatic,1837500.00,Not SUV,,,
1792,Honda,2009,Nigerian Used,289764,35000,Petrol,Automatic,3045000.00,SUV,,,
1793,Toyota,2009,Foreign Used,154195,3000,Petrol,Automatic,4056000.00,Not SUV,,,
1794,Honda,2010,Nigerian Used,113850,35000,Petrol,Automatic,3993600.00,Not SUV,,,
1795,Mercedes-Benz,2010,Nigerian Used,87147,3500,Petrol,Automatic,7280000.00,SUV,,,
1796,Toyota,2007,Foreign Used,201452,1800,Petrol,Automatic,2860000.00,Not SUV,,,
1797,Acura,2010,Nigerian Used,141652,3500,Petrol,Automatic,3328000.00,Not SUV,,,
1798,Toyota,2007,Nigerian Used,152071,2400,Petrol,Automatic,2100000.00,Not SUV,,,
1799,Toyota,2010,Nigerian Used,97244,3500,Petrol,Automatic,6760000.00,SUV,,,
1801,Toyota,2010,Nigerian Used,211216,1800,Petrol,Automatic,2625000.00,Not SUV,,,
1802,Lexus,2008,Nigerian Used,120028,3500,Petrol,Automatic,3360000.00,Not SUV,,,
1803,Honda,2011,Foreign Used,110508,3500,Petrol,Automatic,3675000.00,Not SUV,,,
1804,Honda,2015,Foreign Used,147874,2400,Petrol,Automatic,6300000.00,Not SUV,,,
1807,Toyota,2007,Foreign Used,100605,3500,Petrol,Automatic,2415000.00,Not SUV,,,
1809,Toyota,2003,Nigerian Used,487050,2400,Petrol,Automatic,1664000.00,Not SUV,,,
1811,Honda,2007,Foreign Used,405706,3500,Petrol,Automatic,3250000.00,SUV,,,
1812,Toyota,2008,Nigerian Used,459154,2400,Petrol,Automatic,2450000.00,Not SUV,,,
1813,Toyota,2004,Foreign Used,229604,3000,Petrol,Automatic,2100000.00,Not SUV,,,
1814,Toyota,2007,Foreign Used,97780,1800,Petrol,Automatic,3045000.00,Not SUV,,,
1816,Nissan,2014,Nigerian Used,78271,2500,Petrol,Automatic,3150000.00,Not SUV,,,
1817,Lexus,1999,Nigerian Used,59302,3500,Petrol,Automatic,1575000.00,SUV,,,
1818,Toyota,2005,Foreign Used,158761,1800,Petrol,Automatic,2860000.00,Not SUV,,,
1819,Toyota,2008,Nigerian Used,253998,2400,Petrol,Automatic,2415000.00,Not SUV,,,
1820,Honda,2013,Foreign Used,135660,2400,Petrol,Automatic,5775000.00,Not SUV,,,
