"","ID","Make","Year","Condition","Mileage","Engine.Size","Fuel","Transmission","Price","Build","Selling.Rate"
"1701",2139,"Jeep",2014,3,51566,3600,"Petrol","Automatic",18900000,"SUV",122.119956480118
"1702",2140,"Toyota",2006,3,124738,1800,"Petrol","Automatic",1890000,"Not SUV",105.854727600412
"1703",2141,"Mitsubishi",2007,3,220442,3800,"Petrol","Automatic",3465000,"SUV",108.223808169935
"1704",2143,"Nissan",2014,3,93520,5600,"Petrol","Automatic",2310000,"SUV",122.119956480118
"1705",2146,"Toyota",2003,3,116440,2000,"Petrol","Automatic",2080000,"SUV",120.808438283379
"1706",2147,"Honda",2013,3,182450,2400,"Petrol","Automatic",5200000,"Not SUV",120.782567204696
"1707",2149,"Toyota",2006,3,415172,1800,"Petrol","Automatic",2080000,"Not SUV",105.854727600412
"1708",2150,"Acura",2002,3,200741,3500,"Petrol","Automatic",1260000,"SUV",103.641601889339
"1709",2152,"Toyota",2002,3,226225,3000,"Petrol","Automatic",1560000,"Not SUV",103.641601889339
"1710",2153,"Honda",2008,3,344223,3500,"Petrol","Automatic",2600000,"SUV",106.946299748744
"1711",2154,"Nissan",2013,3,94561,1800,"Petrol","Automatic",2835000,"Not SUV",120.782567204696
"1712",2156,"Nissan",2013,3,43644,2000,"Petrol","CVT",2940000,"SUV",120.782567204696
"1713",2157,"Nissan",2009,2,291436,1800,"Petrol","Automatic",2625000,"Not SUV",129.358208061889
"1714",2159,"Toyota",2009,3,154581,2400,"Petrol","Automatic",2310000,"Not SUV",129.358208061889
"1715",2160,"Toyota",2012,3,116030,1800,"Petrol","Automatic",3432000,"Not SUV",120.331001498127
"1716",2161,"Toyota",2005,3,166024,1800,"Petrol","Automatic",1942500,"Not SUV",107.90179476082
"1717",2162,"Honda",2008,3,308650,3500,"Petrol","Automatic",2730000,"Not SUV",106.946299748744
"1718",2163,"Toyota",2000,2,324010,3500,"Petrol","Automatic",2415000,"Not SUV",53.2519
"1719",2164,"Ford",2007,3,217815,3000,"Petrol","Automatic",1575000,"SUV",108.223808169935
"1720",2165,"Hyundai",2007,3,476812,2000,"Petrol","Automatic",2496000,"Not SUV",108.223808169935
"1721",2166,"Honda",2009,3,49198,3500,"Petrol","Automatic",2730000,"SUV",129.358208061889
"1722",2169,"Toyota",2009,3,218754,2000,"Petrol","Automatic",2100000,"Not SUV",129.358208061889
"1723",2171,"Mazda",2010,2,157791,2500,"Petrol","Automatic",2625000,"Not SUV",130.380254951299
"1724",2172,"Toyota",2009,3,92488,2500,"Petrol","Automatic",2100000,"Not SUV",129.358208061889
"1725",2173,"Honda",2010,3,109575,3500,"Petrol","Automatic",3120000,"SUV",130.380254951299
"1726",2174,"Kia",2012,3,168761,1800,"Petrol","Automatic",1575000,"Not SUV",120.331001498127
"1727",2175,"Toyota",2014,3,212601,1800,"Petrol","Automatic",4740000,"Not SUV",122.119956480118
"1728",2176,"Chevrolet",2017,2,27228,3600,"Petrol","Automatic",15750000,"Not SUV",192.310069256987
"1729",2177,"Honda",2004,3,255711,3500,"Petrol","Automatic",2496000,"SUV",112.832138933951
"1730",2178,"Pontiac",2009,3,134619,2400,"Petrol","Automatic",2808000,"Not SUV",129.358208061889
"1731",2180,"Infiniti",2006,3,302481,3500,"Petrol","Automatic",1785000,"Not SUV",105.854727600412
"1732",2182,"Toyota",2004,2,214962,1800,"Petrol","Automatic",2625000,"Not SUV",112.832138933951
"1733",2183,"Infiniti",2006,3,122889,3600,"Petrol","Automatic",1260000,"Not SUV",105.854727600412
"1734",2184,"Pontiac",2009,3,213448,2400,"Petrol","Automatic",2520000,"Not SUV",129.358208061889
"1735",2185,"Mazda",2006,2,351273,3000,"Petrol","Automatic",2415000,"Not SUV",105.854727600412
"1736",2186,"Honda",2007,2,389149,3500,"Petrol","Automatic",2912000,"SUV",108.223808169935
"1737",2187,"Honda",2003,3,175567,3500,"Petrol","Automatic",1612000,"SUV",120.808438283379
"1738",2191,"Toyota",2006,3,111133,2400,"Petrol","Automatic",2047500,"SUV",105.854727600412
"1739",2193,"Honda",2006,3,328495,3500,"Petrol","Automatic",1872000,"SUV",105.854727600412
"1740",2194,"Honda",2004,2,401187,3500,"Petrol","Automatic",2912000,"SUV",112.832138933951
"1741",2195,"Lexus",2007,3,220726,3500,"Petrol","Automatic",4680000,"SUV",108.223808169935
"1742",2196,"Nissan",2008,3,95066,2500,"Petrol","Automatic",2625000,"Not SUV",106.946299748744
"1743",2197,"Ford",2010,3,270431,3500,"Petrol","Automatic",2612000,"SUV",130.380254951299
"1744",2198,"Toyota",2002,3,176533,2400,"Petrol","Automatic",1560000,"Not SUV",103.641601889339
"1745",2199,"Toyota",2003,3,271345,2400,"Petrol","Automatic",1612000,"Not SUV",120.808438283379
"1746",2201,"Honda",2016,2,48348,2400,"Petrol","Automatic",8320000,"Not SUV",169.785692893773
"1747",2202,"Toyota",2003,3,170206,3000,"Petrol","Automatic",2704000,"SUV",120.808438283379
"1748",2207,"Honda",2013,2,152229,3500,"Petrol","Automatic",5040000,"Not SUV",120.782567204696
"1749",2208,"Honda",2005,3,159924,3500,"Petrol","Automatic",1872000,"SUV",107.90179476082
"1750",2209,"Hyundai",2007,2,96891,2400,"Petrol","Automatic",2525000,"Not SUV",108.223808169935
"1751",2210,"Nissan",2007,3,306577,4000,"Petrol","Automatic",2520000,"Not SUV",108.223808169935
"1752",2211,"BMW",2002,3,176466,3000,"Petrol","Automatic",1687500,"SUV",103.641601889339
"1753",2212,"Ford",2001,3,239647,2800,"Petrol","Automatic",1365000,"SUV",98.7896146341463
"1754",2213,"Honda",2009,2,159132,2400,"Petrol","Automatic",2677500,"Not SUV",129.358208061889
"1755",2214,"Lexus",2007,3,220726,3500,"Petrol","Automatic",4680000,"SUV",108.223808169935
"1756",2215,"Toyota",2003,3,116440,2000,"Petrol","Automatic",2080000,"SUV",120.808438283379
"1757",2216,"Rover",2012,2,163834,2000,"Petrol","Automatic",10185000,"SUV",120.331001498127
"1758",2217,"Mercedes-Benz",2007,3,110735,3500,"Petrol","Automatic",2940000,"SUV",108.223808169935
"1759",2218,"Honda",2016,2,121625,2400,"Petrol","Automatic",6825000,"Not SUV",169.785692893773
"1760",2219,"Lexus",2004,3,151357,3300,"Petrol","Automatic",4680000,"SUV",112.832138933951
"1761",2220,"Lexus",2007,3,103245,3500,"Petrol","Automatic",2100000,"Not SUV",108.223808169935
"1762",2221,"Chevrolet",2017,2,27228,3600,"Petrol","Automatic",15750000,"Not SUV",192.310069256987
"1763",2223,"Mercedes-Benz",2008,3,171692,3500,"Petrol","Automatic",2835000,"Not SUV",106.946299748744
"1764",2226,"Mercedes-Benz",2007,3,110735,3500,"Petrol","Automatic",2940000,"SUV",108.223808169935
"1765",2228,"Kia",2011,3,98022,1600,"Petrol","Automatic",2310000,"Not SUV",141.992968264463
"1766",2231,"Honda",2010,3,121664,2400,"Petrol","Automatic",2392000,"Not SUV",130.380254951299
"1767",2233,"Nissan",2007,3,233903,3000,"Petrol","Automatic",1680000,"SUV",108.223808169935
"1768",2234,"Honda",2005,3,273444,3500,"Petrol","Automatic",1560000,"SUV",107.90179476082
"1769",2235,"Mazda",2000,2,147611,1800,"Petrol","Automatic",2310000,"Not SUV",53.2519
"1770",2236,"Toyota",2007,3,89097,1800,"Petrol","Automatic",2080000,"Not SUV",108.223808169935
"1771",2237,"Ford",2012,2,36559,1600,"Petrol","Automatic",3885000,"Not SUV",120.331001498127
"1772",2238,"Mercedes-Benz",2008,3,171692,3500,"Petrol","Automatic",2835000,"Not SUV",106.946299748744
"1773",2240,"Toyota",2004,3,291620,1800,"Petrol","Automatic",1680000,"Not SUV",112.832138933951
"1774",2241,"Toyota",2008,3,113747,2400,"Petrol","Automatic",2205000,"Not SUV",106.946299748744
"1775",2242,"Honda",2013,3,174100,3500,"Petrol","Automatic",3675000,"Not SUV",120.782567204696
"1776",2243,"Ford",2007,3,115945,3500,"Petrol","AMT",1575000,"SUV",108.223808169935
"1777",2245,"Hyundai",2013,3,134852,1800,"Petrol","Automatic",3120000,"Not SUV",120.782567204696
"1778",2246,"Lexus",2008,3,115820,4700,"Petrol","Automatic",4200000,"SUV",106.946299748744
"1779",2247,"Mercedes-Benz",2007,3,243975,4700,"Petrol","Automatic",2310000,"SUV",108.223808169935
"1780",2249,"Toyota",2006,2,299397,1800,"Petrol","Automatic",2940000,"Not SUV",105.854727600412
"1781",2250,"Nissan",2014,3,93520,5600,"Petrol","Automatic",2310000,"SUV",122.119956480118
"1782",2254,"Hyundai",2009,3,87854,2000,"Petrol","Automatic",1575000,"SUV",129.358208061889
"1783",2255,"Honda",2013,3,174100,3500,"Petrol","Automatic",3675000,"Not SUV",120.782567204696
"1784",2256,"Toyota",2003,2,146734,1800,"Petrol","Automatic",2625000,"Not SUV",120.808438283379
"1785",2257,"Honda",2013,3,173936,2400,"Petrol","Automatic",3780000,"Not SUV",120.782567204696
"1786",2258,"Toyota",2004,3,208026,2400,"Petrol","Automatic",1872000,"Not SUV",112.832138933951
"1787",2259,"Honda",2007,2,123441,2500,"Petrol","Automatic",3570000,"Not SUV",108.223808169935
"1788",2260,"Lexus",2000,3,222631,4700,"Petrol","Automatic",1470000,"SUV",53.2519
"1789",2261,"Toyota",2006,3,274268,2400,"Petrol","Automatic",1627500,"Not SUV",105.854727600412
"1790",2264,"Kia",2013,3,85282,2400,"Petrol","Automatic",4200000,"SUV",120.782567204696
"1791",2265,"Honda",2010,3,88208,3500,"Petrol","Automatic",2677500,"Not SUV",130.380254951299
"1792",2266,"Renault",2006,3,180952,1900,"Diesel","Manual",1025000,"Not SUV",105.854727600412
"1793",2271,"Infiniti",2006,3,122889,3600,"Petrol","Automatic",1260000,"Not SUV",105.854727600412
"1794",2275,"Toyota",2007,3,150420,2400,"Petrol","Automatic",2100000,"SUV",108.223808169935
"1795",2277,"Toyota",2007,3,161188,2400,"Petrol","Automatic",2520000,"Not SUV",108.223808169935
"1796",2278,"Toyota",2002,3,285976,3000,"Petrol","Automatic",1560000,"Not SUV",103.641601889339
"1797",2279,"Toyota",2004,3,180984,3500,"Petrol","Automatic",1575000,"Not SUV",112.832138933951
"1798",2280,"Toyota",2012,3,114345,1600,"Petrol","Automatic",3328000,"Not SUV",120.331001498127
"1799",2281,"Toyota",2011,2,202784,2500,"Petrol","Automatic",4472000,"Not SUV",141.992968264463
"1800",2282,"Honda",2004,3,143321,2300,"Petrol","Automatic",2704000,"SUV",112.832138933951
"1801",2283,"Land Rover",2006,3,188429,4200,"Petrol","Automatic",2940000,"SUV",105.854727600412
"1802",2284,"Nissan",2007,3,233903,3000,"Petrol","Automatic",1680000,"SUV",108.223808169935
"1803",2285,"Toyota",2006,2,102399,3300,"Petrol","Automatic",3640000,"Not SUV",105.854727600412
"1804",2286,"Honda",2005,3,212354,3500,"Petrol","Automatic",1575000,"Not SUV",107.90179476082
"1805",2287,"Hyundai",2012,3,110683,1800,"Petrol","Automatic",2100000,"Not SUV",120.331001498127
"1806",2289,"Toyota",2002,3,285976,3000,"Petrol","Automatic",1560000,"Not SUV",103.641601889339
"1807",2290,"Toyota",2003,3,170206,3000,"Petrol","Automatic",2704000,"SUV",120.808438283379
"1808",2291,"Toyota",2002,3,132213,3000,"Petrol","Automatic",1352000,"Not SUV",103.641601889339
"1809",2292,"Toyota",2006,3,248375,3300,"Petrol","Automatic",1785000,"Not SUV",105.854727600412
"1810",2294,"Toyota",2002,3,176533,2400,"Petrol","Automatic",1560000,"Not SUV",103.641601889339
"1811",2295,"Kia",2010,3,179284,1600,"Petrol","Automatic",1680000,"Not SUV",130.380254951299
"1812",2296,"Toyota",2003,3,188739,1800,"Petrol","Automatic",1575000,"Not SUV",120.808438283379
"1813",2297,"Honda",2007,2,123441,2500,"Petrol","Automatic",3570000,"Not SUV",108.223808169935
"1814",2298,"Lexus",2008,3,176272,3500,"Petrol","Automatic",2625000,"Not SUV",106.946299748744
"1815",2300,"Honda",2006,3,233846,3500,"Petrol","Automatic",1575000,"SUV",105.854727600412
"1816",2301,"Toyota",2011,2,432495,3500,"Petrol","Automatic",4680000,"Not SUV",141.992968264463
"1817",2303,"Mitsubishi",2008,3,156408,2400,"Petrol","Manual",1365000,"Not SUV",106.946299748744
"1818",2304,"Nissan",2014,3,118154,2500,"Petrol","CVT",5775000,"SUV",122.119956480118
"1819",2305,"Mitsubishi",2004,3,361889,3800,"Petrol","Automatic",2625000,"SUV",112.832138933951
"1820",2307,"Honda",2013,3,173936,2400,"Petrol","Automatic",3780000,"Not SUV",120.782567204696
"1821",2308,"Toyota",2012,2,206117,3500,"Petrol","Automatic",9152000,"SUV",120.331001498127
"1822",2309,"Ford",2013,3,133104,3500,"Petrol","Automatic",3465000,"SUV",120.782567204696
"1823",2310,"Kia",2013,3,85282,2400,"Petrol","Automatic",4200000,"SUV",120.782567204696
"1824",2311,"Infiniti",2001,3,141538,3500,"Petrol","Automatic",1260000,"SUV",98.7896146341463
"1825",2312,"Nissan",2005,3,231680,2000,"Petrol","Automatic",1785000,"Not SUV",107.90179476082
"1826",2314,"Honda",2009,2,159132,2400,"Petrol","Automatic",2677500,"Not SUV",129.358208061889
"1827",2315,"Mercedes-Benz",2008,3,187503,3500,"Petrol","Automatic",2520000,"Not SUV",106.946299748744
"1828",2316,"Mitsubishi",2003,3,246600,2400,"Petrol","Automatic",1575000,"SUV",120.808438283379
"1829",2317,"Toyota",2006,2,277350,3500,"Petrol","Automatic",2940000,"Not SUV",105.854727600412
"1830",2318,"Infiniti",2005,3,290000,3500,"Petrol","Automatic",1785000,"Not SUV",107.90179476082
"1831",2319,"Mercedes-Benz",2007,3,206570,2000,"Petrol","Automatic",1785000,"Not SUV",108.223808169935
"1832",2320,"Mazda",2004,3,141216,3000,"Petrol","Automatic",1890000,"Not SUV",112.832138933951
"1833",2321,"Honda",2011,3,166352,3500,"Petrol","Automatic",2415000,"SUV",141.992968264463
"1834",2322,"Honda",2005,3,273444,3500,"Petrol","Automatic",1560000,"SUV",107.90179476082
"1835",2324,"Jaguar",2001,3,263789,3000,"Petrol","Automatic",1050000,"Not SUV",98.7896146341463
"1836",2326,"Toyota",2002,3,241730,3000,"Petrol","Automatic",1560000,"Not SUV",103.641601889339
"1837",2327,"Toyota",2005,3,128134,1800,"Petrol","Automatic",1976000,"Not SUV",107.90179476082
"1838",2328,"Mercedes-Benz",2009,3,151643,4000,"Petrol","Automatic",4725000,"SUV",129.358208061889
"1839",2330,"Lexus",2005,3,174427,3300,"Petrol","Automatic",3045000,"SUV",107.90179476082
"1840",2331,"Toyota",2006,2,277350,3500,"Petrol","Automatic",2940000,"Not SUV",105.854727600412
"1841",2332,"Hyundai",2013,3,118053,1800,"Petrol","Automatic",2310000,"Not SUV",120.782567204696
"1842",2334,"Toyota",2012,3,193268,1800,"Petrol","Automatic",2887500,"Not SUV",120.331001498127
"1843",2335,"Mercedes-Benz",2010,3,189018,3500,"Petrol","Automatic",5720000,"Not SUV",130.380254951299
"1844",2336,"Toyota",2009,3,128980,1800,"Petrol","Automatic",2100000,"Not SUV",129.358208061889
"1845",2337,"Nissan",2009,3,213292,3500,"Petrol","CVT",1575000,"SUV",129.358208061889
"1846",2338,"Toyota",2003,3,210448,1800,"Petrol","Automatic",2028000,"Not SUV",120.808438283379
"1847",2339,"Toyota",2007,3,156588,2400,"Petrol","Automatic",2496000,"Not SUV",108.223808169935
"1848",2340,"Honda",2007,2,128446,1400,"Petrol","Manual",1785000,"Not SUV",108.223808169935
"1849",2342,"Toyota",2003,3,217894,1800,"Petrol","Automatic",1732500,"Not SUV",120.808438283379
"1850",2345,"Lexus",2000,3,154995,3500,"Petrol","Automatic",1680000,"SUV",53.2519
"1851",2346,"Toyota",2008,3,241185,1500,"Hybrid","Automatic",1785000,"Not SUV",106.946299748744
"1852",2347,"Toyota",2007,3,156588,2400,"Petrol","Automatic",2496000,"Not SUV",108.223808169935
"1853",2348,"Honda",2007,3,134716,2400,"Petrol","Automatic",2046000,"SUV",108.223808169935
"1854",2349,"Toyota",2009,3,245524,1800,"Petrol","Automatic",2415000,"Not SUV",129.358208061889
"1855",2351,"Honda",2009,3,179313,3500,"Petrol","Automatic",2625000,"SUV",129.358208061889
"1856",2352,"Honda",2008,3,226508,2400,"Petrol","Automatic",2184000,"Not SUV",106.946299748744
"1857",2353,"Lexus",2011,3,98718,3500,"Petrol","Automatic",5200000,"Not SUV",141.992968264463
"1858",2354,"Honda",2010,3,95366,2400,"Petrol","Automatic",2100000,"Not SUV",130.380254951299
"1859",2355,"Toyota",2007,3,165028,1800,"Petrol","Automatic",2100000,"Not SUV",108.223808169935
"1860",2356,"Nissan",2004,3,272065,3300,"Petrol","Automatic",2912000,"Not SUV",112.832138933951
"1861",2359,"Toyota",2003,3,188739,1800,"Petrol","Automatic",1575000,"Not SUV",120.808438283379
"1862",2360,"Honda",2014,2,163132,2400,"Petrol","Automatic",6760000,"Not SUV",122.119956480118
"1863",2361,"Toyota",2010,3,210788,2400,"Petrol","Automatic",2912000,"Not SUV",130.380254951299
"1864",2362,"Toyota",2007,3,102718,2400,"Petrol","Automatic",2205000,"Not SUV",108.223808169935
"1865",2363,"Honda",2009,3,173089,2400,"Petrol","Automatic",2600000,"Not SUV",129.358208061889
"1866",2365,"Toyota",2008,2,105681,3500,"Petrol","Automatic",2.6e+07,"SUV",106.946299748744
"1867",2366,"Lexus",2007,3,68366,3500,"Petrol","Automatic",5408000,"Not SUV",108.223808169935
"1868",2367,"Toyota",2004,3,331606,1800,"Petrol","AMT",1890000,"Not SUV",112.832138933951
"1869",2368,"Toyota",2005,3,443373,2400,"Petrol","Automatic",1575000,"Not SUV",107.90179476082
"1870",2369,"Toyota",2009,3,92488,2500,"Petrol","Automatic",2100000,"Not SUV",129.358208061889
"1871",2373,"Nissan",2001,3,188490,3300,"Petrol","Automatic",1260000,"SUV",98.7896146341463
"1872",2375,"Lexus",2005,3,177350,3300,"Petrol","Automatic",2100000,"Not SUV",107.90179476082
"1873",2376,"Mercedes-Benz",2007,3,243975,4700,"Petrol","Automatic",2310000,"SUV",108.223808169935
"1874",2380,"Toyota",2009,3,154177,1800,"Petrol","Automatic",2704000,"Not SUV",129.358208061889
"1875",2381,"Toyota",2002,3,188116,2400,"Petrol","Automatic",1612000,"Not SUV",103.641601889339
"1876",2384,"Toyota",2006,3,124738,1800,"Petrol","Automatic",1890000,"Not SUV",105.854727600412
"1877",2386,"Toyota",2004,3,231374,3300,"Petrol","Automatic",1575000,"Not SUV",112.832138933951
"1878",2387,"Kia",2013,3,100169,1800,"Petrol","Automatic",2625000,"Not SUV",120.782567204696
"1879",2388,"Toyota",2011,3,195365,2500,"Petrol","Automatic",2677500,"Not SUV",141.992968264463
"1880",2389,"Toyota",2003,3,210448,1800,"Petrol","Automatic",2028000,"Not SUV",120.808438283379
"1881",2390,"Toyota",2002,3,195977,3000,"Petrol","Automatic",1260000,"Not SUV",103.641601889339
"1882",2391,"Mercedes-Benz",2009,3,151643,4000,"Petrol","Automatic",4725000,"SUV",129.358208061889
"1883",2392,"Toyota",2003,3,239434,1800,"Petrol","Automatic",1780000,"Not SUV",120.808438283379
"1884",2393,"Toyota",2009,3,299990,1800,"Petrol","Automatic",2520000,"Not SUV",129.358208061889
"1885",2395,"Toyota",2009,3,128980,1800,"Petrol","Automatic",2100000,"Not SUV",129.358208061889
"1886",2397,"Lexus",2006,3,208657,3000,"Petrol","Automatic",2928000,"Not SUV",105.854727600412
"1887",2398,"Hyundai",2015,3,50075,1200,"Petrol","Manual",2100000,"Not SUV",137.412810413589
"1888",2399,"Toyota",2009,3,125745,2400,"Petrol","Automatic",2392000,"Not SUV",129.358208061889
"1889",2401,"Honda",2009,3,179313,3500,"Petrol","Automatic",2625000,"SUV",129.358208061889
"1890",2402,"Toyota",2005,2,150430,1800,"Petrol","Automatic",2625000,"Not SUV",107.90179476082
"1891",2403,"Toyota",2007,3,167507,3500,"Petrol","Automatic",1680000,"Not SUV",108.223808169935
"1892",2404,"Toyota",2002,3,195977,3000,"Petrol","Automatic",1260000,"Not SUV",103.641601889339
"1893",2405,"Toyota",2007,3,234297,2400,"Petrol","Automatic",1942500,"Not SUV",108.223808169935
"1894",2406,"Toyota",2008,3,241185,1500,"Hybrid","Automatic",1785000,"Not SUV",106.946299748744
"1895",2407,"Toyota",2010,3,257417,1800,"Petrol","Automatic",3536000,"Not SUV",130.380254951299
"1896",2410,"Toyota",2008,3,56761,5700,"Petrol","Automatic",5250000,"SUV",106.946299748744
"1897",2411,"Toyota",2003,3,217894,1800,"Petrol","Automatic",1732500,"Not SUV",120.808438283379
"1898",2412,"Ford",2007,3,115945,3500,"Petrol","AMT",1575000,"SUV",108.223808169935
"1899",2415,"Toyota",2007,3,194171,2400,"Petrol","Automatic",1890000,"Not SUV",108.223808169935
"1900",2416,"Hyundai",2011,3,298624,2000,"Petrol","Automatic",2814000,"Not SUV",141.992968264463
"1901",2421,"Mazda",2008,2,131100,2000,"Petrol","Automatic",1732500,"Not SUV",106.946299748744
"1902",2422,"Toyota",2002,2,163475,2500,"Petrol","Automatic",2600000,"Not SUV",103.641601889339
"1903",2424,"Toyota",2008,3,56761,5700,"Petrol","Automatic",5250000,"SUV",106.946299748744
"1904",2425,"Renault",2006,3,180952,1900,"Diesel","Manual",1025000,"Not SUV",105.854727600412
"1905",2426,"Toyota",2007,3,165028,1800,"Petrol","Automatic",2100000,"Not SUV",108.223808169935
"1906",2427,"Toyota",2011,3,217733,2400,"Petrol","Automatic",2100000,"Not SUV",141.992968264463
"1907",2428,"Hyundai",2011,3,133698,2000,"Petrol","Automatic",2887500,"Not SUV",141.992968264463
"1908",2429,"Kia",2014,3,54099,1400,"Petrol","Automatic",2912000,"Not SUV",122.119956480118
"1909",2430,"Nissan",2003,3,239830,2500,"Petrol","Automatic",1785000,"SUV",120.808438283379
"1910",2431,"Hyundai",2015,3,50075,1200,"Petrol","Manual",2100000,"Not SUV",137.412810413589
"1911",2432,"Honda",2008,3,88690,2400,"Petrol","Automatic",2100000,"SUV",106.946299748744
"1912",2433,"Honda",2013,3,137302,3500,"Petrol","AMT",3360000,"Not SUV",120.782567204696
"1913",2434,"Toyota",2008,3,195989,1800,"Petrol","Automatic",2704000,"Not SUV",106.946299748744
"1914",2435,"Land Rover",2006,3,114307,4400,"Petrol","Automatic",1680000,"SUV",105.854727600412
"1915",2436,"Lexus",2000,3,154995,3500,"Petrol","Automatic",1680000,"SUV",53.2519
"1916",2437,"Hyundai",2011,3,133698,2000,"Petrol","Automatic",2887500,"Not SUV",141.992968264463
"1917",2438,"Toyota",2000,3,158375,3000,"Petrol","Automatic",1664000,"Not SUV",53.2519
"1918",2439,"Honda",2010,3,95366,2400,"Petrol","Automatic",2100000,"Not SUV",130.380254951299
"1919",2440,"Toyota",2003,3,159293,1800,"Petrol","Automatic",1872000,"Not SUV",120.808438283379
"1920",2441,"Nissan",2014,3,134275,2500,"Petrol","Automatic",3150000,"Not SUV",122.119956480118
"1921",2442,"Honda",2011,3,166352,3500,"Petrol","Automatic",2415000,"SUV",141.992968264463
"1922",2443,"Chevrolet",2010,3,102064,1600,"Petrol","Automatic",1260000,"Not SUV",130.380254951299
"1923",2444,"Toyota",2001,3,174340,2000,"Petrol","Automatic",1872000,"SUV",98.7896146341463
"1924",2445,"Toyota",2006,3,316117,3500,"Petrol","Automatic",1680000,"Not SUV",105.854727600412
"1925",2446,"Lexus",2005,3,221522,3300,"Petrol","Automatic",3328000,"SUV",107.90179476082
"1926",2447,"Toyota",2008,3,195989,1800,"Petrol","Automatic",2704000,"Not SUV",106.946299748744
"1927",2448,"Toyota",2005,3,257412,1800,"Petrol","Automatic",1785000,"Not SUV",107.90179476082
"1928",2449,"Chevrolet",2010,3,102064,1600,"Petrol","Automatic",1260000,"Not SUV",130.380254951299
"1929",2451,"Nissan",2005,2,191535,3500,"Petrol","Automatic",1785000,"Not SUV",107.90179476082
"1930",2452,"Toyota",2007,3,208115,3500,"Petrol","Automatic",1890000,"Not SUV",108.223808169935
"1931",2453,"Toyota",2005,2,238198,1800,"Petrol","Automatic",2572500,"Not SUV",107.90179476082
"1932",2454,"Mercedes-Benz",2002,3,225111,2100,"Diesel","Manual",1575000,"Not SUV",103.641601889339
"1933",2455,"Lexus",2009,3,156501,3500,"Petrol","Automatic",3585000,"SUV",129.358208061889
"1934",2457,"Toyota",2010,3,243549,1800,"Petrol","Automatic",2205000,"Not SUV",130.380254951299
"1935",2458,"Toyota",2003,3,218717,2000,"Petrol","Automatic",1768000,"SUV",120.808438283379
"1936",2461,"Toyota",2004,3,21973,1800,"Petrol","Automatic",1732500,"Not SUV",112.832138933951
"1937",2462,"Nissan",2005,3,468578,2500,"Petrol","Automatic",1680000,"SUV",107.90179476082
"1938",2463,"Mercedes-Benz",2005,3,134162,3700,"Petrol","Automatic",2940000,"SUV",107.90179476082
"1939",2464,"Nissan",2005,3,24162,4000,"Petrol","Automatic",2310000,"Not SUV",107.90179476082
"1940",2465,"Toyota",2004,3,184304,1800,"Petrol","Automatic",1785000,"Not SUV",112.832138933951
"1941",2466,"Nissan",2018,3,37409,5600,"Petrol","Automatic",8400000,"Not SUV",193.854180795148
"1942",2467,"Honda",2004,3,215019,3500,"Petrol","Automatic",1560000,"SUV",112.832138933951
"1943",2469,"Mercedes-Benz",2008,3,212117,3500,"Petrol","Automatic",3150000,"SUV",106.946299748744
"1944",2470,"Lexus",2008,3,176272,3500,"Petrol","Automatic",2625000,"Not SUV",106.946299748744
"1945",2471,"Mercedes-Benz",2002,3,225111,2100,"Diesel","Manual",1575000,"Not SUV",103.641601889339
"1946",2472,"Toyota",2003,2,101442,1800,"Petrol","Automatic",3120000,"Not SUV",120.808438283379
"1947",2473,"Ford",2008,3,171962,3500,"Petrol","Automatic",2704000,"SUV",106.946299748744
"1948",2475,"Toyota",2009,3,135724,1800,"Petrol","Automatic",1659000,"Not SUV",129.358208061889
"1949",2477,"Toyota",2003,3,107072,3000,"Petrol","Automatic",1664000,"Not SUV",120.808438283379
"1950",2478,"Honda",2015,3,76054,2000,"Petrol","Automatic",5616000,"Not SUV",137.412810413589
"1951",2479,"Toyota",2009,3,360384,1800,"Petrol","Automatic",2100000,"Not SUV",129.358208061889
"1952",2480,"Toyota",2010,2,75863,2700,"Petrol","Automatic",7192500,"Not SUV",130.380254951299
"1953",2481,"Lexus",2009,3,139072,3500,"Petrol","Automatic",3150000,"Not SUV",129.358208061889
"1954",2485,"Toyota",2003,3,23658,1800,"Petrol","Automatic",1872000,"Not SUV",120.808438283379
"1955",2488,"Mercedes-Benz",2003,3,320327,3200,"Petrol","Automatic",1872000,"SUV",120.808438283379
"1956",2489,"Nissan",2013,2,176325,3500,"Petrol","Automatic",2500000,"Not SUV",120.782567204696
"1957",2490,"Chevrolet",2011,3,90435,1500,"Petrol","Automatic",1207500,"Not SUV",141.992968264463
"1958",2492,"Toyota",2005,2,150430,1800,"Petrol","Automatic",2625000,"Not SUV",107.90179476082
"1959",2493,"BMW",2002,3,176466,3000,"Petrol","Automatic",1687500,"SUV",103.641601889339
"1960",2494,"Toyota",2007,3,275414,2500,"Petrol","Automatic",1995000,"Not SUV",108.223808169935
"1961",2495,"Honda",2015,3,93433,2400,"Petrol","Automatic",3885000,"Not SUV",137.412810413589
"1962",2496,"Lexus",2008,3,184234,3500,"Petrol","Automatic",3952000,"Not SUV",106.946299748744
"1963",2497,"Toyota",2004,3,233801,2400,"Petrol","Automatic",1664000,"Not SUV",112.832138933951
"1964",2498,"Honda",2015,3,76054,2000,"Petrol","Automatic",5616000,"Not SUV",137.412810413589
"1965",2499,"Nissan",2002,3,141407,2500,"Petrol","Automatic",1365000,"Not SUV",103.641601889339
